Species	WP010_2A	WP011_3A	WP018_1B	WP020_3B	WP021_4B	WP022_5B	WP023_6B	WP024_7B	WP025_8B	WP016_8A	WP019_2B	WP009_1A	WP012_4A	WP013_5A	WP014_6A	WP015_7A	WP017_9A	WP026_0	PCR_control	Kingdom	Phylum	Class	Order	Family	Genus	Species	Total abundance	Guild	Guild category
Ramularia_veronicicola	13.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	3.0	9.0	10.0	6.0	0.0	0.0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_veronicicola	54.0	NA	ENA
Cephalotrichum_lignatile	0.0	1.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	Cephalotrichum_lignatile	18.0	NA	ENA
Cordycipitaceae_sp	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordycipitaceae_gen_Incertae_sedis	Cordycipitaceae_sp	12.0	NA	ENA
Ripartites_sp	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Ripartites	Ripartites_sp	9.0	Undefined Saprotroph	Sap
Papulaspora_byssina	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	14.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	6.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Papulaspora	Papulaspora_byssina	29.0	NA	ENA
Zoopagomycota_sp	1.0	4.0	1.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0	5.0	0.0	1.0	0.0	0.0	1.0	6.0	0.0	0.0	Fungi	Zoopagomycota	Zoopagomycota_cls_Incertae_sedis	Zoopagomycota_ord_Incertae_sedis	Zoopagomycota_fam_Incertae_sedis	Zoopagomycota_gen_Incertae_sedis	Zoopagomycota_sp	26.0	NA	ENA
Parapyrenochaeta_sp	3.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	18.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Parapyrenochaetaceae	Parapyrenochaeta	Parapyrenochaeta_sp	34.0	NA	ENA
Diaporthales_sp	0.0	1.0	6.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthales_fam_Incertae_sedis	Diaporthales_gen_Incertae_sedis	Diaporthales_sp	24.0	NA	ENA
Paralepista_flaccida	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	3.0	1.0	0.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Paralepista	Paralepista_flaccida	18.0	NA	ENA
Hymenoscyphus_sp	0.0	5.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus_sp	18.0	Bryophyte Parasite, Ectomycorrhizal, Ericoid Mycorrhizal, Undefined Saprotroph	Myc
Claviceps_quebecensis	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	Claviceps_quebecensis	9.0	Plant Pathogen	Pat
Herpotrichia_sp	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Herpotrichia	Herpotrichia_sp	15.0	Undefined Saprotroph	Sap
Scytalidium_aurantiacum	14.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_aurantiacum	21.0	Wood Saprotroph	Sap
Fusarium_oxysporum	0.0	3.0	0.0	1.0	0.0	13.0	10.0	2.0	4.0	9.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_oxysporum	48.0	Animal Pathogen, Endophyte, Lichen Parasite, Plant Pathogen, Soil Saprotroph, Wood Saprotroph	Pat
Nigrospora_hainanensis	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_hainanensis	21.0	Undefined Saprotroph	Sap
Kickxellomycota_sp	14.0	2.0	9.0	10.0	0.0	18.0	1.0	1.0	4.0	1.0	2.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	Fungi	Kickxellomycota	Kickxellomycota_cls_Incertae_sedis	Kickxellomycota_ord_Incertae_sedis	Kickxellomycota_fam_Incertae_sedis	Kickxellomycota_gen_Incertae_sedis	Kickxellomycota_sp	69.0	NA	ENA
Sporothrix_mexicana	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	39.0	15.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix_mexicana	61.0	Animal Pathogen, Endophyte, Plant Saprotroph, Soil Saprotroph	Sap
Pleuroascus_sp	11.0	1.0	6.0	3.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	5.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Pleuroascus	Pleuroascus_sp	39.0	Dung Saprotroph	Nop
Scytalidium_sp	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_sp	12.0	Wood Saprotroph	Sap
Gibellulopsis_sp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Gibellulopsis	Gibellulopsis_sp	6.0	Plant Pathogen	Pat
Oidiodendron_chlamydosporicum	0.0	0.0	2.0	2.0	0.0	9.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_chlamydosporicum	16.0	Ericoid Mycorrhizal	Myc
Saccharomycetales_sp	1.0	1.0	0.0	5.0	2.0	9.0	3.0	0.0	0.0	4.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Saccharomycetales_gen_Incertae_sedis	Saccharomycetales_sp	30.0	NA	ENA
Sphaerostilbella_appalachiensis	0.0	4.0	0.0	0.0	0.0	9.0	2.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Sphaerostilbella	Sphaerostilbella_appalachiensis	24.0	NA	ENA
Cylindrium_algarvense	0.0	3.0	0.0	7.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cylindriaceae	Cylindrium	Cylindrium_algarvense	16.0	NA	ENA
Alternaria_metachromatica	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica	27.0	Animal Pathogen, Endophyte, Plant Pathogen, Wood Saprotroph	Pat
Clathrosphaerina_sp	0.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Clathrosphaerina	Clathrosphaerina_sp	11.0	Undefined Saprotroph	Sap
Xenasmatella_vaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Xenasmatella	Xenasmatella_vaga	2.0	Undefined Saprotroph	Sap
Trametes_versicolor	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes_versicolor	6.0	Wood Saprotroph	Sap
Blumeria_graminis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria_graminis	20.0	NA	ENA
Pochonia_globispora	1.0	9.0	1.0	2.0	18.0	0.0	32.0	1.0	6.0	5.0	4.0	0.0	4.0	3.0	0.0	5.0	9.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Pochonia	Pochonia_globispora	100.0	Animal Pathogen	Nop
Dendrophoma_cytisporoides	4.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriales_fam_Incertae_sedis	Dendrophoma	Dendrophoma_cytisporoides	8.0	Plant Pathogen	Pat
Ovicillium_subglobosum	1.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Ovicillium	Ovicillium_subglobosum	13.0	NA	ENA
Pezizellaceae_sp	2.0	6.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Pezizellaceae_gen_Incertae_sedis	Pezizellaceae_sp	17.0	NA	ENA
Piskurozyma_sp	0.0	5.0	0.0	1.0	8.0	0.0	0.0	0.0	13.0	25.0	2.0	2.0	0.0	1.0	0.0	7.0	3.0	0.0	0.0	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	Piskurozyma_sp	67.0	NA	ENA
Otidea_parvispora	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Otidea	Otidea_parvispora	84.0	Ectomycorrhizal	Myc
Fusicolla_septimanifiniscientiae	4.0	12.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	13.0	8.0	0.0	0.0	0.0	1.0	7.0	5.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_septimanifiniscientiae	55.0	NA	ENA
Neodidymelliopsis_ranunculi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neodidymelliopsis	Neodidymelliopsis_ranunculi	19.0	NA	ENA
Neocladophialophora_quercina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Neocladophialophora	Neocladophialophora_quercina	7.0	NA	ENA
Lecanicillium_praecognitum	0.0	13.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium_praecognitum	14.0	Animal Pathogen	Nop
Piskurozyma_taiwanensis	4.0	0.0	1.0	3.0	3.0	1.0	4.0	0.0	4.0	10.0	7.0	1.0	2.0	0.0	0.0	7.0	3.0	0.0	0.0	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	Piskurozyma_taiwanensis	50.0	NA	ENA
Amanita_submembranacea	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_submembranacea	28.0	Ectomycorrhizal, Undefined Saprotroph	Myc
Sporidiobolales_sp	9.0	8.0	21.0	10.0	1.0	15.0	7.0	3.0	5.0	13.0	2.0	0.0	1.0	0.0	1.0	0.0	28.0	0.0	0.0	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_fam_Incertae_sedis	Sporidiobolales_gen_Incertae_sedis	Sporidiobolales_sp	124.0	NA	ENA
Sclerococcum_sp	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Sclerococcaceae	Sclerococcum	Sclerococcum_sp	4.0	Lichen Parasite, Lichenized	Nop
Amicodiscaceae_sp	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Amicodiscaceae	Amicodiscaceae_gen_Incertae_sedis	Amicodiscaceae_sp	38.0	NA	ENA
Amanita_muscaria	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_muscaria	6.0	Ectomycorrhizal, Undefined Saprotroph	Myc
Pezizellaster_sp	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Pezizellaster	Pezizellaster_sp	7.0	NA	ENA
Pidoplitchkoviella_terricola	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Pidoplitchkoviella	Pidoplitchkoviella_terricola	9.0	NA	ENA
Arthrocatena_tenebrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Arthrocatena	Arthrocatena_tenebrio	14.0	Undefined Saprotroph	Sap
Sakaguchia_lamellibrachiae	4.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Cystobasidiomycetes	Sakaguchiales	Sakaguchiaceae	Sakaguchia	Sakaguchia_lamellibrachiae	41.0	Undefined Saprotroph	Sap
Zygoascus_flipseniorum	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Zygoascus	Zygoascus_flipseniorum	20.0	NA	ENA
Podospora_sp	0.0	7.0	0.0	1.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	Podospora_sp	22.0	Dung Saprotroph, Endophyte, Litter Saprotroph, Undefined Saprotroph	Sap
Hymenoscyphus_caudatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus_caudatus	4.0	Bryophyte Parasite, Ectomycorrhizal, Ericoid Mycorrhizal, Undefined Saprotroph	Myc
Codinaeella_parvilobata	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	5.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Codinaeella	Codinaeella_parvilobata	18.0	Undefined Saprotroph	Sap
Drechmeria_balanoides	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Drechmeria	Drechmeria_balanoides	3.0	NA	ENA
Mycena_stylobates	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena_stylobates	24.0	Leaf Saprotroph, Plant Pathogen, Undefined Saprotroph, Wood Saprotroph	Pat
Hyalorbilia_sp	0.0	1.0	0.0	0.0	18.0	1.0	8.0	23.0	2.0	9.0	11.0	0.0	0.0	1.0	0.0	13.0	1.0	0.0	0.0	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	Hyalorbilia_sp	88.0	Undefined Saprotroph	Sap
Ceratobasidium_sp	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium_sp	10.0	Endomycorrhizal, Plant Pathogen, Undefined Saprotroph	Myc
Diatrype_stigma	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrype	Diatrype_stigma	23.0	Plant Pathogen	Pat
Lepraria_atlantica	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Lepraria	Lepraria_atlantica	3.0	Lichenized	Nop
Lactarius_substriatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_substriatus	40.0	Ectomycorrhizal	Myc
Xenoseimatosporium_quercinum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Xenoseimatosporium	Xenoseimatosporium_quercinum	14.0	NA	ENA
Vishniacozyma_foliicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_foliicola	19.0	NA	ENA
Helicosporium_sp	0.0	1.0	3.0	8.0	1.0	1.0	1.0	0.0	22.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicosporium	Helicosporium_sp	39.0	Undefined Saprotroph	Sap
Suillus_luteus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus_luteus	2.0	Ectomycorrhizal	Myc
Triscelophorus_sp	0.0	5.0	1.0	2.0	0.0	0.0	2.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Triscelophorus	Triscelophorus_sp	22.0	Endophyte	Nop
Chaetomium_sp	0.0	2.0	0.0	0.0	0.0	37.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium_sp	45.0	NA	ENA
Tausonia_pullulans	1.0	1.0	5.0	0.0	19.0	3.0	7.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia_pullulans	46.0	NA	ENA
Lobulomycetales_sp	8.0	8.0	6.0	9.0	1.0	7.0	2.0	0.0	2.0	21.0	13.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetales_fam_Incertae_sedis	Lobulomycetales_gen_Incertae_sedis	Lobulomycetales_sp	84.0	NA	ENA
Sporothrix_sp	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix_sp	6.0	Animal Pathogen, Endophyte, Plant Saprotroph, Soil Saprotroph	Sap
Peniophora_quercina	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_quercina	7.0	Plant Pathogen, Wood Saprotroph	Pat
Pseudogymnoascus_sp	3.0	11.0	0.0	2.0	3.0	4.0	0.0	0.0	0.0	0.0	4.0	6.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_sp	40.0	Animal Pathogen, Soil Saprotroph	Sap
Chalara_piceae-abietis	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_piceae-abietis	7.0	Endophyte, Plant Pathogen, Wood Saprotroph	Pat
Malassezia_restricta	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	12.0	0.0	8.0	2.0	0.0	0.0	0.0	1.0	22.0	0.0	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	50.0	Animal Pathogen, Undefined Saprotroph	Nop
Neobulgaria_koningiana	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Neobulgaria	Neobulgaria_koningiana	23.0	Undefined Saprotroph	Sap
Peniophorella_pallida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Peniophorella	Peniophorella_pallida	7.0	Undefined Saprotroph	Sap
Hyphodiscus_hymeniophilus	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyphodiscus	Hyphodiscus_hymeniophilus	2.0	Fungal Parasite	Nop
Arthrocatena_sp	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Arthrocatena	Arthrocatena_sp	12.0	Undefined Saprotroph	Sap
Diaporthe_columnaris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_columnaris	36.0	Endophyte, Plant Pathogen	Pat
Oberwinklerozyma_straminea	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Oberwinklerozyma	Oberwinklerozyma_straminea	29.0	NA	ENA
Brachysporium_nigrum	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Brachysporium	Brachysporium_nigrum	19.0	Undefined Saprotroph	Sap
